id,name,artist_id,artist_name,playlist_name,playlist_id,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,03r4iKL2g2442PT9n2UKsx,Beastie Boys,2019-12-03T16:32:03Z,208653,1986-11-15,False,70,https://p.scdn.co/mp3-preview/84df621b777e3bdace524f452d2d97849e571042?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273a7ea08ab3914c5fb2084a8ac,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5
3xXBsjrbG1xQIm1xv1cKOt,One More Light,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2019-12-03T16:32:03Z,255066,2017-05-19,False,72,https://p.scdn.co/mp3-preview/7ea4eef2ed25e30cd90bbef3dc5ef3503ac1afeb?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d,0.593,0.2,8,-11.063,1,0.0311,0.904,0,0.0897,0.17,83.966,4
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),The Ones We Miss,37i9dQZF1DWV0OET3IokWn,5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,2019-12-03T16:32:03Z,171960,1975-01-01,False,73,https://p.scdn.co/mp3-preview/1feb72b4702215c2a8299bce5d76320bd330a4e9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27379e5e2b1860079d662a9bb76,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,4
6yhLR2sVn1IfsScVrR4ocr,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3ESG6pj6a0LvUKklENalT6,Doris Day,2019-12-03T16:32:03Z,123360,1948,False,61,https://p.scdn.co/mp3-preview/c672ec616e586ec11982e83c6712932dae320fb0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2739cc0c56419ef681b78d8977e,0.416,0.341,9,-10.749,1,0.0391,0.864,0,0.724,0.776,177.229,4
3Z6aY997cM7QK28xjEF5EJ,Southern Nights - Remastered Version,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,63aP18bg2ABSOqSNQcAMNy,Allen Toussaint,2019-12-03T16:32:03Z,216600,1975,False,50,https://p.scdn.co/mp3-preview/14cc2a25b1e5fae970e6d0107bb037a528d63a47?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731718a79c37c76b5f46a2316f,0.611,0.361,1,-12.958,1,0.0285,0.797,0.622,0.0823,0.485,85.786,4
3BQLTtpQOYGXQY2lT3ZZeU,Thirteen,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3UvcmAOZt64oKpP95f6MMM,Big Star,2019-12-03T16:32:03Z,154666,1972,False,54,https://p.scdn.co/mp3-preview/e8f1e290357568a9aba128faf51c978e122d8683?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ece578a226806ad05af7a03d,0.457,0.268,0,-14.371,0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,4
1GTPxha6U7x9ElVxkQw3OK,Firestarter,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4k1ELeJKT1ISyDv8JivPpB,The Prodigy,2019-12-03T16:32:03Z,279800,1997,False,29,,https://i.scdn.co/image/ab67616d0000b273c2500c4201de5914e99dfffa,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,4
7dblNGnRXEBrVJunazs2U5,All I Have to Do Is Dream,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4ACplpEqD6JIVgKrafauzs,The Everly Brothers,2019-12-03T16:32:03Z,143333,1964-08-01,False,68,https://p.scdn.co/mp3-preview/94d2e6419c9d667516870658f5d855e93ee482fd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e9a522d43a304d4d433ff251,0.534,0.462,4,-8.172,1,0.0266,0.839,0,0.129,0.534,96.195,4
2iQgRH0HssgEMrX8k0dnsN,Shankar: Dhun,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4uE9TgBW0AaPDHL1qYbtd0,Ravi Shankar,2019-12-03T16:32:03Z,388920,1999,False,30,https://p.scdn.co/mp3-preview/71b68217d01bf67f65397d50a33bc2680adcba05?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273de7d8c3ef5b58d6c2609e2c0,0.429,0.24,9,-18.607,1,0.0377,0.787,0.394,0.349,0.521,143.644,4
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,320EPCSEezHt1rtbfwH6Ck,The Monkees,2019-12-03T16:32:03Z,179613,1968-04-22,False,70,https://p.scdn.co/mp3-preview/3e1256435ada6a9416c6e9940a55ea653f557ae8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27376448e93fcf0b2298744ba97,0.51,0.488,7,-10.304,1,0.0304,0.256,0,0.11,0.649,125.683,4
1PC5GV3OaoXx5em8ttQOMI,After Midnight,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,2019-12-03T16:32:03Z,143693,1972,False,65,https://p.scdn.co/mp3-preview/73725792a2f14ea92416d3be30b650499a417497?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27336f87f70bd74db7f54652179,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,4
6gPIzzQxFn49zaBWpjGGtF,Lazybones,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,7hYKC5uBED0V5rpKQkqgQ5,Leon Redbone,2019-12-03T16:32:03Z,186943,1975,False,43,https://p.scdn.co/mp3-preview/153fa9cf67c076da4361ba9590ac3bf605bb5415?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738fb83e06db01547a285584f1,0.688,0.0539,6,-17.911,1,0.0627,0.919,0.00246,0.129,0.431,101.407,4
7ngRS53kqxLcEt9Pythc5d,You Don't Own Me,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,08b2PA6eFyugsWAk41eQKZ,Lesley Gore,2019-12-03T16:32:03Z,150000,1963-11-01,False,62,https://p.scdn.co/mp3-preview/b33f3a8f55f72def7ded656689692b9cdaaaca31?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac,0.473,0.434,2,-10.02,1,0.0257,0.701,0,0.628,0.711,94.814,3
5LWLVUBBCNYKPWOHDO0We7,"100 Days, 100 Nights",The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6LufpoVlIYKQCu9Gjpk8B7,Sharon Jones & The Dap-Kings,2019-12-03T16:32:03Z,225453,2007-10-02,False,0,,https://i.scdn.co/image/b79d4d2e3ea41baaf9abf3cae3c66a7f83ccbdb2,0.45,0.52,9,-7.973,0,0.0353,0.583,0,0.35,0.683,110.894,4
04mvrWQLC4ELnshJGLFVxu,When I Go Away,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,1PWHsS9haruM3AEebZuGs9,Levon Helm,2019-12-03T16:32:03Z,272573,2009-01-01,False,50,https://p.scdn.co/mp3-preview/1bd0408f9cb3bbe987a0fd75f237cfa7c5b48c96?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737b6b6b50cb21c0b69e674232,0.636,0.722,8,-6.374,1,0.0352,0.44,0,0.136,0.93,124.158,4
4uQ8h0F0AShbx7MyaqMEBa,Rose,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3PhL2Vdao2v8SS8AptuhAr,James Horner,2019-12-03T16:32:03Z,172520,1997,False,39,https://p.scdn.co/mp3-preview/8d8c8659cd916523dfbc46453473508f2df8dd6e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273065c3565b58f738e30035f10,0.168,0.0393,5,-24.569,1,0.0395,0.86,0.942,0.131,0.0387,112.426,3
4jhsuQCUCJKA5f0bXb6XdJ,It's My Life - 1997 Remaster,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,2019-12-03T16:32:03Z,232400,1984,False,69,https://p.scdn.co/mp3-preview/88114f34b988daf22d4e1dda080492981a06c9a2?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273dd38867a51bf339a3c33497d,0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,2019-12-03T16:32:03Z,173866,1966,False,68,https://p.scdn.co/mp3-preview/feff587cc4091c5c81bff6b0f9b2fd77676e38e6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730c8a01bf197adb9859044775,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,3
0jtz7Ia3HahOqXWnKad0rn,Polk Salad Annie,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,2019-12-03T16:32:03Z,223533,1969,False,56,https://p.scdn.co/mp3-preview/b6beb02695430ff9633d6ea4afabc33a38110913?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273890503a2c62eebf08e8ffd2c,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,4
01kmJXmeQaNlSZFRyFlSmz,Fire,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6m30rs1IQqnWqV5nKMpU7U,Ohio Players,2019-12-03T16:32:03Z,264360,1976-10-13,False,47,https://p.scdn.co/mp3-preview/019a8b09411ba0ab4b52aa1e22a1056d6cbec981?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27373be5c85f1ff974213318efd,0.623,0.681,5,-15.733,1,0.0604,0.101,0.0158,0.269,0.843,107.319,4
2RNd6VgxG19db0zs0M1C4Z,Jane,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,2019-12-03T16:32:03Z,252200,1979-11-01,False,62,https://p.scdn.co/mp3-preview/13bb4e024546b572bdcc11a4a724d3fdc1dc4d9d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273cc611124e993627fb513f765,0.589,0.82,2,-9.602,1,0.0369,0.204,0.018,0.423,0.788,117.305,4
2BURVLCtzmNylUqMVCLUbg,Lucky Man - 2012 Remastered Version,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer",2019-12-03T16:32:03Z,275920,1970-11-20,False,53,https://p.scdn.co/mp3-preview/2d9541ea16a9f361780d157dbdecfd52a2bb9361?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce1f493a0579e979fc5b179f,0.345,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.477,154.779,3
6fNqBgMxJBGhlk5GmUGly6,The Revolution Will Not Be Televised,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron,2019-12-03T16:32:03Z,187346,1971,False,0,,https://i.scdn.co/image/ab67616d0000b273f934d342dbc570343c0f9213,0.56,0.767,11,-9.825,0,0.191,0.51,0,0.103,0.961,180.637,4
7hy088joIbZmkdampmeL0f,The Tears of a Clown,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4R90PNicCsCsEoRm8XwiMS,The Beat,2019-12-03T16:32:03Z,160026,1979-01-01,False,43,https://p.scdn.co/mp3-preview/f310e1c12b9392849986b1a4516e8e48a61fc13d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27336321d03cb7cc87c29da33b6,0.606,0.781,9,-10.945,1,0.0387,0.00381,0.00872,0.0373,0.977,164.58,4
6qMgx8ys4MNNxypaIvbG0i,He Stopped Loving Her Today,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,2OpqcUtj10HHvGG6h9VYC5,George Jones,2019-12-03T16:32:03Z,195333,1987-01-01,False,57,https://p.scdn.co/mp3-preview/334c331f75a47eea368a6b2b06b384d0c77279f9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273333c4f43127c11f3e748e367,0.43,0.173,8,-18.597,1,0.0321,0.594,0.000111,0.224,0.365,72.103,4
4PvPkRcbnO4s67MPnij3sh,Deep River Blues,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,01N1aZStXA4yGvkz4vRXtJ,Doc Watson,2019-12-03T16:32:03Z,192000,1964,False,53,https://p.scdn.co/mp3-preview/a83c189b83047ac32d023aefecc2dc62fd9e398f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2736a5eb6bd38f10d0f7bda4168,0.516,0.157,5,-19.213,1,0.0354,0.876,1.42e-05,0.142,0.783,93.719,4
4QTV3dLUyYu5vFPEFvA1jg,Angie - 2015 Remaster,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,1FqG6mhiJbhbMg43ohCT6D,Bert Jansch,2019-12-03T16:32:03Z,189405,1965-01-01,False,50,https://p.scdn.co/mp3-preview/05765d7849252661841e533788c9d03e6cb84ca8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f684196c1e80d384dc9c8c3a,0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035,4
5IKLwqBQG6KU6MP2zP80Nu,We Are Family,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6gkWznnJkdkwRPVcmnrays,Sister Sledge,2019-12-03T16:32:03Z,216733,1979-02-15,False,71,https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2739c6d5c505e6197defb750428,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,4
66mi3OKkrYHZkV9T62Ytyy,Let The Church Say Amen - Radio Edit,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3pxLSxg8klHu1L9d93cpq7,Andrae Crouch,2019-12-03T16:32:03Z,294813,2011-09-06,False,48,https://p.scdn.co/mp3-preview/c8504bcef545f5647d94c8876742b4069d28076d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27330be8b3e324efda109f120c5,0.355,0.536,1,-7.202,1,0.0461,0.298,0,0.145,0.265,147.878,4
2l9UM2IVGSulrohfekmKdr,A Song For You,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,2019-12-03T16:32:03Z,248600,1970,False,53,https://p.scdn.co/mp3-preview/d1d3c04751ad24b0e86c8d4832235a7b983604b4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273dfdd7935fd77f8b735aa20f2,0.48,0.0871,5,-22.005,1,0.0442,0.973,2.67e-06,0.148,0.205,118.036,4
4sFB5UbO5J09RslzqSBpJS,Random Rules,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4ePunOqQbOYoQwd1298g3Z,Silver Jews,2019-12-03T16:32:03Z,238333,1998-10-20,False,0,,https://i.scdn.co/image/ab67616d0000b27301b850ab75b19964e57dd6cc,0.575,0.48,0,-10.517,1,0.0237,0.468,0.000539,0.0727,0.536,105.384,4
0N3H8hAe6Lfu2iGSxGVdGQ,Piano Fire,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,64tVHZVSAZhDEiOJxnb6hE,Sparklehorse,2019-12-03T16:32:03Z,163733,2001-08-08,False,50,https://p.scdn.co/mp3-preview/f71349f302ba0704b1e763334f3a66ba32082dd9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273249e18bd7db232c8384924ce,0.525,0.788,6,-7.618,0,0.0335,0.0179,0.0102,0.353,0.675,129.392,4
0s1K5Y1vdwMcGWbTLcWGW4,True Love Will Find You In The End,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,2019-12-03T16:32:03Z,108200,1990-01-01,False,51,,https://i.scdn.co/image/ab67616d0000b2735023ebb5ac44b42d327ee5b6,0.542,0.173,10,-13.955,0,0.0376,0.939,8.99e-06,0.109,0.12,118.639,4
1RJkO4wNDYEuniXzg6WzA1,The Old Man's Back Again (Dedicated To The Neo-Stalinist Regime),The Ones We Miss,37i9dQZF1DWV0OET3IokWn,04tBaW21jyUfeP5iqiKBVq,Scott Walker,2019-12-03T16:32:03Z,220573,1969-11-01,False,51,https://p.scdn.co/mp3-preview/00b09fb9b30620958ed42927c454de554b0c1e90?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738491dd586e4a8bfa78113e1d,0.419,0.454,8,-16.458,0,0.0413,0.58,4.38e-05,0.161,0.783,90.99,4
4rXt1tYHZIavECuN32fk96,Dublin Blues,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0Ekfvspc0hlcxdfJJVjcnq,Guy Clark,2019-12-03T16:32:03Z,259120,1995-03-14,False,51,https://p.scdn.co/mp3-preview/fa66bee883ecf1f15ebdfda3754dd97c0ecc0c0a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27364c8dc4e40671311680480bb,0.656,0.188,4,-12.996,1,0.0335,0.648,6e-06,0.12,0.192,85.271,4
5UbLKRX1qVROlwDFOooEvG,Take Five,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,3kUKwTJdH8FuWzF8p6Dg9E,Dave Brubeck,2019-12-03T16:32:03Z,324160,1966,False,46,https://p.scdn.co/mp3-preview/81697824401be2e8dca5d6b2f348a709b31358c3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2736ca90aff3927a8b212258770,0.454,0.26,10,-13.213,0,0.0405,0.529,0.000779,0.0646,0.57,174.21,5
0I2ELF6uHlL4ABu9aFiou7,Right Place Wrong Time,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,320TrJub4arztwXRm7kqVO,Dr. John,2019-12-03T16:32:03Z,175240,1973,False,61,https://p.scdn.co/mp3-preview/c87af0e1c43fa372cc2d27fbb1ce625d49f1f042?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737b062221d2b53a682ecb27ce,0.789,0.494,1,-13.702,1,0.0456,0.0923,0.000408,0.144,0.826,104.593,4
34miSNKQ0xN7EG8zzzaFzI,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),The Ones We Miss,37i9dQZF1DWV0OET3IokWn,7xYxgSJaIf7yOFLmknYX38,13th Floor Elevators,2019-12-03T16:32:03Z,146737,2010,False,52,https://p.scdn.co/mp3-preview/61412e5fce2e3d398d1025d3e9685321cb0ea6b4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e10e8e43d73c0ca58aea14ce,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,4
4VJrTc5QPr13zgkwxaTjjN,Little Boxes,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,1P9syEkl41IFowWIJN7ZBY,Pete Seeger,2019-12-03T16:32:03Z,114773,1999-05-18,False,46,https://p.scdn.co/mp3-preview/eaa6337efaac80bd7566fa4793f559e94d3e3f53?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273923085005648d417752508da,0.775,0.194,5,-16.883,1,0.0731,0.941,0.00685,0.195,0.783,120.764,3
4ZfQwNx3FlCN07cnUvekh3,Ain't That A Shame,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,09C0xjtosNAIXP36wTnWxd,Fats Domino,2019-12-03T16:32:03Z,152200,1959-01-01,False,58,https://p.scdn.co/mp3-preview/639d6b15f4ef0dc1c9cca76eb811b56ed9867430?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27374e3823e9643fabc830851dd,0.486,0.501,4,-8.57,1,0.0326,0.767,7.6e-05,0.0679,0.942,122.894,4
0sDeU2murnLh4yVHQ5IV70,Cry to Me,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4nts0oxMT67lVUoi5Kjxrb,Solomon Burke,2019-12-03T16:32:03Z,154906,1964,False,64,https://p.scdn.co/mp3-preview/e10e99918297c8f0314b9fa35dc578a370a88f04?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27309133b648545410eeba21d0d,0.733,0.624,4,-9.849,1,0.0374,0.623,0,0.407,0.912,114.586,4
24AIahNHzBxm9S12peXbnG,"Moon River (From ""Breakfast at Tiffany's"")",The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4sj6D0zlMOl25nprDJBiU9,Andy Williams,2019-12-03T16:32:03Z,162893,1962,False,65,https://p.scdn.co/mp3-preview/0123a76407f29dfc7239bbfc2930e175c775b3f6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2736b51b2bd0ca77a53eb4cd14c,0.281,0.212,6,-15.513,1,0.031,0.86,7.73e-05,0.119,0.195,95.555,3
1jf3wYtynxiPOdhqAp3cUN,The Masquerade Is Over,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,2019-12-03T16:32:03Z,258106,1962,False,54,https://p.scdn.co/mp3-preview/c530e246323aaaed717071017dcbe3acf729bbfd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d006fb572089571f1f6c6a14,0.341,0.0446,10,-18.109,1,0.0348,0.909,0.00785,0.157,0.128,174.365,3
3898C4AbdbptwYet6547e5,The Girl From Ipanema,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0FMucZsEnCxs5pqBjHjIc8,Stan Getz,2019-12-03T16:32:03Z,321826,1989-01-01,False,69,https://p.scdn.co/mp3-preview/a03248fd4a9368838abdb757240652cabd1cf104?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273c21e95926400939bba3c8730,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,4
4ig3SdzkxcUK7VU4cuMGu0,El Triste,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4mN0qcMxWX8oToqfDPM5yV,José José,2019-12-03T16:32:03Z,251946,2011-09-06,False,42,https://p.scdn.co/mp3-preview/1126b2aeb3043ae7f2bfdc58a01f747df3dabfc0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273293a9a63eb1b26e889158e68,0.363,0.561,0,-7.671,0,0.0394,0.636,0,0.105,0.495,108.993,4
7bEZbS1gadU29L5eIwM2gM,Inolvidable,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,5c4wQaXkNDqSOTjqX4ExAu,Jenni Rivera,2019-12-03T16:32:03Z,179320,2006-02-07,False,67,https://p.scdn.co/mp3-preview/375b5aa478f490fbb45f876b0625938dd82fba83?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273dce954c46177161ff712fbb9,0.597,0.66,10,-3.878,1,0.193,0.769,0,0.115,0.967,183.717,4
5nlTfhoDECtxcGSIREJHSy,Eso Y Más,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,2019-12-03T16:32:03Z,159173,2016-09-23,False,46,https://p.scdn.co/mp3-preview/20c3f65cff5bfcc3fac36e67bb829dbd2ef31713?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273eeca93dc00308c960dc41cdb,0.602,0.155,9,-11.682,1,0.0707,0.935,0,0.099,0.488,145.985,4
7xzMrUmlooPa1Fmp88hlYc,Sodade,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0Nks3cFWU2a7rooAlFQYgn,Cesária Evora,2019-12-03T16:32:03Z,293640,1992-10-21,False,60,https://p.scdn.co/mp3-preview/ecbcfb58393dfc2fac69ce16fed29491da3833cd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f9d5f297a65f0b2a90ac7fd6,0.575,0.43,8,-13.168,1,0.0363,0.822,0.000661,0.115,0.427,82.691,4
4xtpy5lEYd3Feg17826h4d,With Love,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,0Cav8jyZKAHMFbAusOmjku,Christina Grimmie,2019-12-03T16:32:03Z,237933,2013-08-06,False,0,,https://i.scdn.co/image/ab67616d0000b2739fda9079e881416a0e0aa844,0.429,0.445,2,-5.674,1,0.0265,0.776,0.000178,0.239,0.201,150.126,4
57fqmDaokbxZ3TaB0jp39q,Holy Diver,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,4CYeVo5iZbtYGBN4Isc3n6,Dio,2019-12-03T16:32:03Z,353786,1983,False,60,https://p.scdn.co/mp3-preview/2b39f877d26df99740e2fd49b29e41d9001d29c1?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2732457ab409ae106f8ae1dff89,0.476,0.901,8,-6.751,1,0.0975,0.0642,0.158,0.0557,0.109,91.955,4
0TBTdHyA8EERqhT5UkwvDB,Good Times,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,1s1K3nAfVupmteRMDCPnx5,The Persuasions,2019-12-03T16:32:03Z,162560,2011-01-01,False,38,https://p.scdn.co/mp3-preview/cb85b32d37ea2d2e3e68a80f086703e6cee72932?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2739d4904d89e125a978462e6cb,0.523,0.0906,2,-18.089,1,0.0394,0.974,0,0.301,0.569,86.178,4
0rKPoDE9Bm4OcZeyHrHZnV,Just Once - New Version,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,5bTTx0CRvZj1kRJwUsWWYo,James Ingram,2019-12-03T16:32:03Z,269280,1999-04-12,False,62,https://p.scdn.co/mp3-preview/7a1479cb9ee0840ed55a5ca3c82e8141827965dd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27349eb88e26bb9ae491e968051,0.622,0.49,0,-7.486,1,0.0342,0.688,0,0.103,0.324,143.863,4
1shqnyAS5cfCIpN2OwHMoQ,That's Important To Me,The Ones We Miss,37i9dQZF1DWV0OET3IokWn,5NKLdIo3FK8SkJIkZRkM5O,Joey Feek,2019-12-03T16:32:03Z,188546,2017-04-07,False,27,https://p.scdn.co/mp3-preview/9567e795eb402c10493b462816091d8412792721?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737161774c7ef594ccbba829ad,0.788,0.539,9,-6.503,1,0.0283,0.571,0,0.134,0.497,113.932,4
