id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6Uuj9RYG72i1MTIp2Q8oNf,bury a friend,5dHfLBNU8zoypgKefzEB1c,Pomplamoose,2020-02-13T20:00:31Z,165770,2019-03-29,False,37,https://p.scdn.co/mp3-preview/bd80f91e39e7142e17fd50440e255a9321cbade9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273edea4f02fb06057b0323914c,0.726,0.356,8,-10.674,1,0.193,0.557,0.000351,0.0979,0.225,117.963,4
0EluCWYKiEzHcbtosKKdJH,Feel It Still,5dHfLBNU8zoypgKefzEB1c,Pomplamoose,2020-02-13T19:59:01Z,168711,2018-12-04,False,33,https://p.scdn.co/mp3-preview/4b759816f1c59bc0f287bb21a86d49b8829249a2?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273f9fb8bb8dfa5cd99d1d6cfc9,0.578,0.688,10,-5.322,1,0.108,0.108,0.000421,0.182,0.712,152.089,4
0kJQ1MZlUWj2DnQBTXEYLU,Don't Want This to Be Over,7c5qu1gNlg8jWDzzmlp89O,Kraak & Smaak,2020-01-10T15:29:33Z,317143,2019-08-30,False,0,,https://i.scdn.co/image/ab67616d0000b2731be06f004a7bf6cf51ef6361,0.761,0.563,8,-9.322,0,0.0357,0.0718,0.0558,0.0891,0.844,105.985,4
3wIaEJBWocqvyzdHgLyv5j,Wise Willis,0uyK6faAhm4CYcf1OhP38V,The Funky Knuckles,2019-12-06T11:35:26Z,528146,2016-06-10,False,0,,https://i.scdn.co/image/ab67616d0000b273c4e5f67a1512d4d73dbf95c1,0.633,0.588,7,-7.571,0,0.0401,0.15,0.13,0.133,0.487,95.63,4
3xMu4Wg3P5POf68fARcAsO,Swagism,55BOGnEb0pUuAgbxAwwbKV,Ghost-Note,2019-12-06T11:07:27Z,248346,2018-04-20,False,0,,https://i.scdn.co/image/ab67616d0000b273b071ad18324db0cd9237f66f,0.778,0.874,1,-5.78,1,0.168,0.0684,0.371,0.402,0.485,105.07,4
01vv2AjxgP4uUyb8waYO5Y,Morph,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2019-12-05T17:34:48Z,258853,2018-10-05,False,65,https://p.scdn.co/mp3-preview/ea397fadfb026db6abbe2ebab227e5148893ca90?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d,0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,4
6gVdfzqreU09N8aBCQ5Aun,Pirate Muse,2eBmUbHKMQCAdD824cSiIL,Feed Me Jack,2019-12-05T17:15:20Z,236500,2015-06-05,False,37,https://p.scdn.co/mp3-preview/e84a703479e0232daf4bc255f9847d63aa58d11a?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273abbec45828f51110447098cb,0.44,0.635,7,-7.588,0,0.0368,0.143,0.00122,0.119,0.695,132.31,1
6rZtlYru44l92npSBTbUN7,Mother May I Sleep With Danger?,5XMyhVhi5ZN2pi0Qwi1zXS,Joy Crookes,2019-11-19T14:58:56Z,207706,2018-07-13,False,55,https://p.scdn.co/mp3-preview/ea2190981d75d9669f80736fb259169ed5a0176d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273d6f4c3ca2eb2eff8e54ecf5c,0.727,0.732,4,-7.422,0,0.154,0.0719,0,0.17,0.436,114.918,4
4LJjGN2N2ZikfGYoU5a6GJ,HAL,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:57Z,262823,2019-03-29,False,19,https://p.scdn.co/mp3-preview/56ae67e68d93780b02f66704a3c9e29d19874329?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27339e7530e8b9a05791b89bad3,0.568,0.519,7,-14.068,1,0.0352,0.808,0.913,0.116,0.168,89.972,4
2wJAqXywuH16SybBwJsBu1,Money in the Desert,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:55Z,356786,2014-05-06,False,27,https://p.scdn.co/mp3-preview/afad537f85df0f7bfe950afab5c189750439c08d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2739d79304570739ac3a8c74bda,0.673,0.38,6,-12.525,0,0.041,0.129,0.198,0.104,0.121,105.951,4
