id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url
5TVkTJ3sAN8vLcJANoXGAy,December In New York - Live,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:46Z,316440,2016-11-11,False,0,,https://i.scdn.co/image/ab67616d0000b2738e9331bbad88dcb8e299d5a3
6isEar1n136uMh170XZOjx,Stay Safe,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2019-11-01T16:54:27Z,96600,2018-12-20,True,47,https://p.scdn.co/mp3-preview/e62d8eb8f5a90827aad6eaeda77a6141dcec11a6?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2733f77e79cb52cf07399b49921
70FzPO5rw9GACwmf8iXp1q,No Flex,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2019-11-01T16:54:25Z,184347,2018-12-20,True,54,https://p.scdn.co/mp3-preview/bee61bbaeb6d1a0550addc7d31fb0feb8bf3072e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2733f77e79cb52cf07399b49921
1xFfbxmfenEpn4WawGWXiA,Walk Man,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2019-11-01T16:54:19Z,165937,2019-06-07,True,66,https://p.scdn.co/mp3-preview/d9fa61319621b82d11ee9cee123375cfbad9ea6e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2735bcae9900745a278542387ec
6URlKrAIlJJwHnHxxXWywt,short kings anthem,2cFrymmkijnjDg9SS92EPM,blackbear,2019-11-01T16:54:15Z,159183,2019-06-21,True,64,https://p.scdn.co/mp3-preview/2fd2956286fc85944601da0507ebcea5b6fbae2f?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273e02d9203d92557e609519260
1d6OOA4PXJGHYnhiL8apar,Missa pro patria: Kyrie,0oY6cmFY2Cj1CInmXJCIZK,Johann Baptist Hilber,2019-10-15T21:52:29Z,142653,2014-01-10,False,0,,https://i.scdn.co/image/039d0ea71979cee34d2a46c7a2372eeb04caa18e
0lvXfUug5YmOHOyHgXufqF,Fake Magic,0UZ1nu3kcdNlCoiKRjmSSY,Peking Duk,2019-10-02T04:52:51Z,167058,2017-06-01,False,54,https://p.scdn.co/mp3-preview/abf52d3bec00df769a2a483a51c84409481b1ffb?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273398ddaead06f9be557093d1b
2Rr4ZOnKXUrzjhMPkmkRjK,Soup for One,0Xf8oDAJYd2D0k3NLI19OV,CHIC,2019-10-02T04:33:56Z,335066,1991,False,54,https://p.scdn.co/mp3-preview/82455847adaf19be88335245f57aedbc701c1d77?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273d52e1afd97221bf55e937454
20YOJ81BuTLbLcBCYnFmQ1,Fantasy,6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,2019-08-25T01:46:28Z,218947,2015-05-28,False,36,https://p.scdn.co/mp3-preview/98fa601cfa1ee8410f1a693c6fef8becdfbeef09?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273007a21eab15e5d04d5b12ef0
7keQuzpFewU7RnNQSg8C2q,Arsonist's Lullabye,2FXC3k01G6Gw61bmprjgqS,Hozier,2019-07-04T13:17:55Z,266546,2014-01-01,False,39,https://p.scdn.co/mp3-preview/2b0cb7a51593b8a9a0715b8c8568d40cd3ed8bf9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27314ad70e6aec780a0e3f49c19
7w6PJe5KBPyvuRYxFkPssC,No More Tears,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,2019-07-03T11:28:11Z,443240,1991-09-17,False,66,https://p.scdn.co/mp3-preview/d84019910d52e25d7cf0a40e558bd3d6ec97f4f6?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273c2b61984b54ad58c8d6fdd19
2P8MOT07PrPiTjqNPKWVsp,The Edge,2Hchwjfl1DioXcIwbOJkus,Grant,2019-07-02T13:55:37Z,193683,2018-10-08,True,56,https://p.scdn.co/mp3-preview/5fa0ff34af7ed177e5cddb8565080d961fdb1b76?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273bc71e75e70d2c880e3722103
5XeIQO9gGkGo54naYVVeJP,Mr. Fear,68NOjWuVYBRXzYwhel3jAl,SIAMES,2019-07-02T12:04:19Z,246508,2016-08-02,False,60,https://p.scdn.co/mp3-preview/3679a9ce2d8028b5257e6dabe4b30dfd3b2908b4?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b505667bcff9407f104d9320
3WyjKo1AkVRPquVnSb7k64,Departures ~あなたにおくるアイの歌~,0k7JZhYS35IewiKNHW7KMj,EGOIST,2019-06-26T12:47:55Z,255013,2012-09-19,False,26,,https://i.scdn.co/image/ab67616d0000b273a07bce1850bb99eecfd2f856
