id,name,album_id,album_name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1odl7BmszVBcbp57UQdWb2,Game,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,420187,2016-10-20,False,35,https://p.scdn.co/mp3-preview/29c284d0e032fea6116a5ace28655d0a25a75301?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.621,0.805,7,-6.839,0,0.0838,0.114,0.798,0.064,0.664,144.999,4
7IlkP3uB6HytJzrdZiVjg8,Patchwork Eden,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,345854,2016-10-20,False,35,https://p.scdn.co/mp3-preview/af16ade6146d07bf83509f28b3278413c9985b98?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.693,0.79,3,-8.244,0,0.0504,0.387,0.661,0.0792,0.765,136.95,4
65DnWYRy22FApdFe3FF8ro,Polyrhythm,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,242375,2016-10-20,False,35,https://p.scdn.co/mp3-preview/6d254948d32aa24ccad9b0005ab05a358c8b5a26?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.623,0.707,3,-7.318,1,0.0289,0.6,0.722,0.349,0.8,132.861,4
4rAAvKC1sCNNrxorz4V7da,Macaroni,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,356500,2016-10-20,False,35,https://p.scdn.co/mp3-preview/5f21a9dcb769ba9f680eb603faf017249a36ce36?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.526,0.556,3,-8.478,1,0.0404,0.817,0.814,0.0917,0.792,199.941,4
74UdTOhidkbm6NXxFDjIDs,Marie's World,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,326875,2016-10-20,False,35,https://p.scdn.co/mp3-preview/fa4d8340f6ceb330833f508b6513b9439868583c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.317,0.587,11,-8.638,1,0.0319,0.685,0.927,0.388,0.261,81.881,4
55GAP1tdePN98QTn89suaJ,Have a Stroll,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,409596,2016-10-20,False,35,https://p.scdn.co/mp3-preview/053945e414a33c3b8f8fa36c4802014643fd24d6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.644,0.809,1,-7.212,0,0.0469,0.614,0.916,0.11,0.924,165.045,4
4Dve9t9NEaoDNdIbkO2mWV,Simple and Clean,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,396609,2016-10-20,False,35,https://p.scdn.co/mp3-preview/5c01ee03acd18b370e612eba24345db9eea63035?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.706,0.743,7,-7.869,0,0.126,0.62,0.663,0.0675,0.427,139.984,4
7uQnk7NhdPiBmWZxulyiv3,The Real Folk Blues,6DK5VLprDKdG1VABDdK252,Time to Play,5PTaHqgfY54BzqeWfSvAGE,J-Music Ensemble,2021-02-04T19:51:06Z,369125,2016-10-20,False,35,https://p.scdn.co/mp3-preview/263ce4bc98df6cb9c3ed9fa6976a2a96d969d98f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27319b9102740e60106fbc163e2,0.455,0.783,2,-5.771,0,0.059,0.22,0.896,0.0873,0.794,160.011,4
7FbsqW3RavTr403aNtXi3h,3Kout,3839JKEadFiva4cHXUwEtI,3Kout / 2 Steps Back,2tEg1Ert1kIHmm55ayDUy7,Jakes,2021-02-03T23:34:00Z,282613,2008-03-03,False,8,https://p.scdn.co/mp3-preview/efa29f8a93d0ed5b866e078cb2d13045a4edad26?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730dd43926de343163ad108c83,0.851,0.691,1,-5.54,1,0.18,0.113,0.942,0.088,0.039,137.967,4
0mkPaL9958nKa7pkZ1hUJg,2 Steps Back,3839JKEadFiva4cHXUwEtI,3Kout / 2 Steps Back,2tEg1Ert1kIHmm55ayDUy7,Jakes,2021-02-03T23:34:00Z,345320,2008-03-03,False,8,https://p.scdn.co/mp3-preview/c5bce0c8ab2fc86f65b28b80aad16ae07a6abdaa?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2730dd43926de343163ad108c83,0.707,0.816,5,-4.48,1,0.28,0.0483,0.326,0.264,0.037,135.973,4
0Uslog1il78jzGbumN10Ss,Miracles,77KK8Ff0KF4cFuD4GP2Zjc,Miracles,0QTEYauMG3DrAVPXCYMseu,Mala,2021-02-03T23:28:52Z,344080,2008-12-31,False,27,https://p.scdn.co/mp3-preview/21508c6da9d9198702f54f04c3feb1b1b2250048?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27359238d0e8b4cc1a29b5262d3,0.734,0.521,11,-8.686,0,0.0749,0.0103,0.853,0.183,0.381,140.001,4
1layECnqhRq34rpzFUPZTc,New Life Baby Paris,77KK8Ff0KF4cFuD4GP2Zjc,Miracles,0QTEYauMG3DrAVPXCYMseu,Mala,2021-02-03T23:28:52Z,373920,2008-12-31,False,27,https://p.scdn.co/mp3-preview/03dac559b215c6f9ae30a7842a195c76a20d3593?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27359238d0e8b4cc1a29b5262d3,0.636,0.897,1,-5.797,1,0.0724,0.0254,0.209,0.21,0.386,138.993,4
6RuKIUlAjLTUA1ARraObu0,Untitled,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,48213,2007-11-05,False,57,https://p.scdn.co/mp3-preview/97c9df7ad13e4afce4c690b29aa87c3ed88412dd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.188,0.0823,5,-29.433,1,0.0432,0.782,0.945,0.223,0.264,125.719,3
6evpAJCR5GeeHDGgv3aXb3,Archangel,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,240426,2007-11-05,False,57,https://p.scdn.co/mp3-preview/bde0edc6afe4b8f728e7c65626ab02cc98dbf5ec?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.606,0.848,1,-10.117,1,0.171,0.455,0.548,0.114,0.538,135.149,4
59Bd9Z1Vmsv0pI8JQ7bu8X,Near Dark,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,236506,2007-11-05,False,57,https://p.scdn.co/mp3-preview/112362c0cb413e8ad7cbc525a72eabaea885caa5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.775,0.837,2,-8.145,1,0.246,0.0814,0.542,0.11,0.655,135.132,4
77JTZFqpdShRe5ljKirsxq,Ghost Hardware,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,295093,2007-11-05,False,57,https://p.scdn.co/mp3-preview/65992090d3c7dfe1d6bee464ef5a163e4a4b8171?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.606,0.859,0,-8.692,1,0.188,0.254,0.826,0.231,0.496,135.913,4
76IDWmL8XSFZcypYvqdnI5,Endorphin,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,179333,2007-11-05,False,57,https://p.scdn.co/mp3-preview/df015e35cbeec2b42fdc73af2f395d12a7c1f682?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.246,0.287,0,-16.071,0,0.0491,0.686,0.832,0.128,0.0385,72.121,4
6ywV7Z9xjtmMsePdDpZtnS,Etched Headplate,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,361760,2007-11-05,False,57,https://p.scdn.co/mp3-preview/54e9dc1d9d7a8356e47639d4d8f2955efa7aec8f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.396,0.508,2,-12.252,1,0.177,0.275,0.699,0.105,0.143,98.13,1
4TDKgsDEAAP33JA8ByukSm,In Mcdonalds,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,126091,2007-11-05,False,57,https://p.scdn.co/mp3-preview/0598d7ed9619ff461a619654b22df0a477ed712f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.213,0.185,3,-21.091,0,0.0389,0.983,0.894,0.15,0.0379,128.825,3
06dyS71Qi8996xUckx1hFg,Untrue,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,378693,2007-11-05,False,57,https://p.scdn.co/mp3-preview/f8ad453992fe79b10fceab5e1a88ce98d907e328?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.64,0.617,5,-9.666,1,0.398,0.431,0.0591,0.111,0.321,127.682,4
29Gr10bFvvbsIrLRg7Yibi,Shell of Light,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,282533,2007-11-05,False,57,https://p.scdn.co/mp3-preview/4ecc1a28a851115a58468309689eb906ccd4934a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.419,0.508,11,-12.982,0,0.254,0.794,0.899,0.161,0.653,158.953,5
0WGgup9sYlZNyvvVhuv85q,Dog Shelter,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,181213,2007-11-05,False,57,https://p.scdn.co/mp3-preview/062377f3c0185e6f57624798aea2d84ea2cfbc17?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.245,0.407,11,-16.645,1,0.0663,0.982,0.929,0.143,0.118,89.416,4
4bXkJxL5o6ro4iLmBAl80E,Homeless,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,322546,2007-11-05,False,57,https://p.scdn.co/mp3-preview/0ed7ad64876bc91fda190f803ca3d6b95543900e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.577,0.903,4,-9.162,0,0.157,0.179,0.901,0.336,0.578,136.553,4
7dPIoNEka9pDmjsGh25oHX,UK,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,102226,2007-11-05,False,57,https://p.scdn.co/mp3-preview/4b7d436b14dee966c75f22003964983b54f045c6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.199,0.243,11,-14.614,0,0.0359,0.968,0.952,0.0831,0.0381,86.691,3
6KhPQZ76b0qvNtMXxyIfS4,Raver,1C30LhZB9I48LdpVCRRYvq,Untrue,0uCCBpmg6MrPb1KY2msceF,Burial,2021-02-03T23:22:59Z,299840,2007-11-05,False,57,https://p.scdn.co/mp3-preview/28ab1bfb061e68a2811b4251281ad22e5258ed70?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f29bf97f996eb4aab34403c9,0.778,0.616,7,-8.075,1,0.12,0.0458,0.789,0.804,0.412,124.437,4
1WgEZSd9rrxnVTE8C0Qzym,Time patrol,6LpuaU2eXRYGq7HPnBUPE0,Time patrol,5smy4X2idgCnh4QroYv9OC,The Potplants,2021-02-01T19:10:21Z,198400,2021-01-26,False,1,https://p.scdn.co/mp3-preview/2f567059b92529f7e26531c8ebc5bfeba2aa1f5e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273574e5e583e304de337b0251b,0.663,0.508,11,-11.901,1,0.039,0.545,0.213,0.124,0.418,150.035,4
23hr0DzDgWoH9y3QLyVdJf,monorail hype,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,125187,2020-12-29,False,32,https://p.scdn.co/mp3-preview/aa9cd7615bd8c1b6f213a83a283f1e42e86351a3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.661,0.243,8,-26.469,1,0.0529,0.954,0.896,0.11,0.592,139.994,4
67oiJj1aiDZ6p7eEI2R34z,make your dreams fizzle,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,123495,2020-12-29,False,32,https://p.scdn.co/mp3-preview/4710eec9881bc271f15ab5d4be714953651fce2b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.779,0.0875,8,-34.882,1,0.148,0.968,0.97,0.114,0.932,139.961,5
0bMfXxCnl7XHaa12NDUk8Q,the grind,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,285138,2020-12-29,False,32,https://p.scdn.co/mp3-preview/2fadbcf30756f23300fbb5f1a2c496e6f886d348?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.775,0.207,4,-19.797,0,0.0587,0.515,0.836,0.122,0.729,139.992,4
4PtfP7fcUUcOFcmC8DRDKC,small talk,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,49160,2020-12-29,False,32,https://p.scdn.co/mp3-preview/56a8cae129db8eed2096370239c2d3eb7005ba5e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.803,0.0647,0,-20.934,1,0.0696,0.0573,0.89,0.095,0.712,122.144,4
2UamGKV4mnUbXgpdRTGCwu,4.8 stars,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,98013,2020-12-29,False,32,https://p.scdn.co/mp3-preview/181020cd95e205f59bc3931d8057f274d80da620?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.773,0.472,1,-18.801,1,0.0974,0.00314,0.902,0.152,0.259,120.017,4
2ebhVIcLMYclyDOBsdy8Fj,omegaccino,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,167611,2020-12-29,False,32,https://p.scdn.co/mp3-preview/6e04245a2aa3e86c1b64e308b5a5d3d71daac479?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.912,0.316,5,-19.916,0,0.189,0.0344,0.835,0.0802,0.0939,122.022,4
220sIHpwxlsg441qsFRlEk,9:01 am,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,82522,2020-12-29,False,32,https://p.scdn.co/mp3-preview/d3c895585274388357d94a90b98d217230036462?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.712,0.0765,8,-29.705,1,0.103,0.922,0.973,0.124,0.981,191.89,4
6bCeUv5P4zalbFRgxy9BDu,talk is cheap,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,315267,2020-12-29,False,32,https://p.scdn.co/mp3-preview/a7ef96ea19dff9524c8e76484047e1975faab28c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.775,0.112,1,-23.689,1,0.048,0.738,0.894,0.11,0.0736,138.567,4
4F8p3sgzPBxYqpLvBdg5he,first date,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,125946,2020-12-29,False,32,https://p.scdn.co/mp3-preview/74d5d9aa290c5cd0e7fd8bd0a3b51136670b7afe?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.796,0.572,2,-12.078,0,0.0393,0.042,0.747,0.148,0.762,122.051,4
2RhcpripHFntuoNv0GRS7V,hand over fist,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,169624,2020-12-29,False,32,https://p.scdn.co/mp3-preview/c51bf2b3ec58c54aa3704f191be6efb523110485?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.548,0.525,7,-14.892,0,0.0512,0.0221,0.781,0.13,0.59,184.081,4
6IoSPBPJZg9maLyL63kW0X,motorized ice sculpture,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,154102,2020-12-29,False,32,https://p.scdn.co/mp3-preview/96a349306befa8de6c8089aa68937d78ddeaf666?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.723,0.319,2,-19.059,1,0.154,0.844,0.909,0.0906,0.563,176.034,4
74qlP8376dDH7xsAMLdN9P,401cave,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,252897,2020-12-29,False,32,https://p.scdn.co/mp3-preview/d02a232aedcef04ad25e6bdb3ba103139aa683ee?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.85,0.247,4,-22.102,0,0.0749,0.674,0.923,0.112,0.336,120.01,4
3g0ZUXtmlbkaYoJfy5uphD,'crypto' type beat,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,135040,2020-12-29,False,32,https://p.scdn.co/mp3-preview/3af0575b2ac66a81cf331f6651f46c588a29cd45?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.7,0.391,4,-19.393,0,0.261,0.772,0.866,0.0869,0.394,197.965,4
2Zeed7mxUYeUj9XhZOd74f,sounds of neo-cascadia,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,79892,2020-12-29,False,32,https://p.scdn.co/mp3-preview/95bd6965a2baf7ee45841b136ab418735acd82ce?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.551,0.0502,4,-30.582,0,0.0822,0.742,0.878,0.235,0.0503,102.284,4
2bpsPem0bL40HWXes9KyWG,safe to merge?,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,231830,2020-12-29,False,32,https://p.scdn.co/mp3-preview/de61c22b7c582e19a4752abb12f048f1cdc59027?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.619,0.494,8,-11.927,0,0.044,0.149,0.851,0.266,0.175,109.934,4
0FrKvRLSV5NdxpagCqOqEX,trust fall,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,166294,2020-12-29,False,32,https://p.scdn.co/mp3-preview/1ec6d6280ecfdd04c62e02a70788500ef8c05a24?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.592,0.52,5,-15.365,0,0.0361,0.0105,0.845,0.144,0.331,140.014,4
0D3Yr63IG7jSAbVx7LJIqu,unsustainable,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,68053,2020-12-29,False,32,https://p.scdn.co/mp3-preview/7b6eab99365095a53c29aab19e0a9b803116568c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.454,0.207,9,-27.756,1,0.0437,0.827,0.919,0.106,0.162,105.741,3
5ZlMUA5uv0MdEcRyOO2WCp,fishpeople,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,745669,2020-12-29,False,32,https://p.scdn.co/mp3-preview/f56c5e492f561031b14792eb5bd6aa9afc1880c5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.304,0.281,1,-27.413,1,0.0645,0.864,0.896,0.107,0.133,69.923,4
7p0eXTEUQbhznwh8GsZ3kl,the grounds,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,252013,2020-12-29,False,32,https://p.scdn.co/mp3-preview/270d06e89291cfca33878e09d32749d2bd1dec5e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.52,0.267,1,-17.778,1,0.0703,0.122,0.902,0.0958,0.665,86.797,4
2PuE0J4cUlcHhfWXlAJIDj,401grave,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,342888,2020-12-29,False,32,https://p.scdn.co/mp3-preview/0dfab7568bef1a554a643bd48d42c6df0e9f8c00?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.678,0.503,8,-16.026,0,0.0514,0.377,0.917,0.135,0.825,151.204,4
4UMWX8ZYEFg8uds8rsSMQd,love is free,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,287017,2020-12-29,False,32,https://p.scdn.co/mp3-preview/3c875314883297c1a548cf2de30670be347f645c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.645,0.392,8,-19.539,0,0.0384,0.38,0.881,0.123,0.334,155.53,4
4IVwsKloqRZYkcD1CGAHyu,pink noise,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,157245,2020-12-29,False,32,https://p.scdn.co/mp3-preview/9d66bb41fa939fafb1d9beaa75372241c4a035e0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.925,0.254,5,-21.059,1,0.0859,0.147,0.216,0.108,0.655,116.008,4
2QQRcONV24jSN8wgwWdGhq,you wouldn't...,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,12138,2020-12-29,False,32,https://p.scdn.co/mp3-preview/e0659b186c792a406ae502ebb0a112668dbb2ddf?cid=80f9c45f58044ac7af45e808e2d7b928,
7iD3QUoUCGixqp1q5FisPh,don't be evil,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,287227,2020-12-29,False,32,https://p.scdn.co/mp3-preview/badcac2b085d68c8dac38591d07c7eef4cba6dce?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.818,0.25,0,-18.543,1,0.0503,0.0833,0.28,0.294,0.281,121.979,4
4ZW611OM5XAIAANiVOTqrl,he who fails upward,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,246875,2020-12-29,False,32,https://p.scdn.co/mp3-preview/ffb090563188e55b77312ceb59cbc7b918dd63db?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.638,0.672,0,-11.056,1,0.0398,0.00446,0.747,0.108,0.144,140.016,4
5loZ4OPdEhAom8MgYxPSiK,exit interview,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,88812,2020-12-29,False,32,https://p.scdn.co/mp3-preview/26aa4e277d3fdc1b1a0020aff9a30fd21e44de09?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.581,0.38,9,-30.042,0,0.0478,0.903,0.968,0.875,0.271,86.509,1
52yXkRN21MPcVAYho3mmxo,the dark pattern,3trdvZU971be8AFgYtoB1I,Going Under OST,3bcUNfuzZTufHHxMPzBeyf,King Felix,2021-02-01T19:08:26Z,253946,2020-12-29,False,32,https://p.scdn.co/mp3-preview/50662a5cf63af0c0ad57315c9f42efe3f729f258?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d34bb7fef2526bbfd1e28315,0.559,0.638,11,-12.626,0,0.039,0.0108,0.943,0.113,0.18,155.001,4
